date,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,wind_speed_10m,cloud_cover,shortwave_radiation
2021-06-22 01:00:00,28.9,68,22.5,976.7,5.7,44,0.0
2021-06-22 02:00:00,28.9,68,22.4,976.3,5.6,86,0.0
2021-06-22 03:00:00,28.7,68,22.3,976.2,6.2,41,0.0
2021-06-22 04:00:00,28.5,67,21.9,976.4,6.9,16,0.0
2021-06-22 05:00:00,28.4,73,23.1,976.9,4.0,28,0.0
2021-06-22 06:00:00,29.7,67,22.9,977.5,2.3,84,29.0
2021-06-22 07:00:00,31.0,61,22.7,978.3,1.1,51,119.0
2021-06-22 08:00:00,32.7,54,22.3,978.5,2.3,50,282.0
2021-06-22 09:00:00,34.3,47,21.3,978.7,1.8,38,448.0
2021-06-22 10:00:00,35.9,41,20.6,978.7,8.2,23,639.0
2021-06-22 11:00:00,36.9,37,19.9,978.4,14.2,24,698.0
2021-06-22 12:00:00,37.8,34,19.3,977.7,15.5,13,758.0
2021-06-22 13:00:00,38.8,30,17.9,976.6,16.5,19,789.0
2021-06-22 14:00:00,39.1,28,17.2,975.6,17.1,16,688.0
2021-06-22 15:00:00,39.2,27,17.0,974.9,17.5,23,594.0
2021-06-22 16:00:00,38.9,27,16.6,974.5,16.2,30,431.0
2021-06-22 17:00:00,37.8,30,17.1,974.8,14.7,28,259.0
2021-06-22 18:00:00,36.7,33,17.8,975.0,9.2,16,129.0
2021-06-22 19:00:00,34.6,38,18.3,975.3,7.4,20,22.0
2021-06-22 20:00:00,33.6,41,18.5,975.6,8.0,23,0.0
2021-06-22 21:00:00,32.5,44,18.6,976.6,6.1,30,0.0
2021-06-22 22:00:00,31.5,47,18.8,977.1,7.6,26,0.0
2021-06-22 23:00:00,30.5,52,19.6,977.0,9.9,28,0.0
2021-06-23 00:00:00,32.4,44,18.4,976.8,5.9,25,0.0
2021-06-23 01:00:00,30.5,52,19.4,976.4,5.4,58,0.0
2021-06-23 02:00:00,29.7,56,19.9,976.1,4.7,43,0.0
2021-06-23 03:00:00,30.5,51,19.1,976.3,2.9,17,0.0
2021-06-23 04:00:00,29.6,55,19.6,976.6,3.2,12,0.0
2021-06-23 05:00:00,28.8,63,21.1,976.9,3.3,9,0.0
2021-06-23 06:00:00,29.7,60,21.2,977.6,1.8,17,39.0
2021-06-23 07:00:00,31.5,54,21.1,978.2,3.3,31,150.0
2021-06-23 08:00:00,33.7,47,20.7,978.6,4.0,11,309.0
2021-06-23 09:00:00,35.7,41,20.2,978.9,3.2,3,501.0
2021-06-23 10:00:00,37.3,35,19.1,978.9,1.8,3,677.0
2021-06-23 11:00:00,38.4,31,18.4,978.7,2.0,5,785.0
2021-06-23 12:00:00,39.3,28,17.5,977.8,4.0,12,823.0
2021-06-23 13:00:00,40.0,25,16.5,976.6,6.6,19,777.0
2021-06-23 14:00:00,40.2,24,15.8,975.7,8.2,32,687.0
2021-06-23 15:00:00,40.0,23,14.7,975.0,11.8,45,503.0
2021-06-23 16:00:00,39.5,22,14.0,974.6,10.3,42,345.0
2021-06-23 17:00:00,37.9,31,17.9,975.0,11.3,33,239.0
2021-06-23 18:00:00,36.6,36,19.0,975.4,11.9,12,126.0
2021-06-23 19:00:00,34.9,42,19.9,976.0,13.7,5,23.0
2021-06-23 20:00:00,33.7,49,21.5,976.5,16.9,6,0.0
2021-06-23 21:00:00,32.8,53,21.9,977.3,15.4,6,0.0
2021-06-23 22:00:00,32.0,57,22.3,977.9,15.9,5,0.0
2021-06-23 23:00:00,31.3,62,23.0,977.9,16.3,5,0.0
2021-06-24 00:00:00,30.7,65,23.4,977.7,15.3,3,0.0
2021-06-24 01:00:00,30.1,67,23.4,977.7,14.3,3,0.0
2021-06-24 02:00:00,29.6,70,23.6,977.5,15.3,2,0.0
2021-06-24 03:00:00,29.1,73,23.9,976.9,15.8,2,0.0
2021-06-24 04:00:00,28.6,76,24.0,976.8,14.0,1,0.0
2021-06-24 05:00:00,28.2,78,24.1,977.6,13.4,1,0.0
2021-06-24 06:00:00,28.9,76,24.2,978.3,12.1,6,40.0
2021-06-24 07:00:00,30.1,70,24.1,978.8,12.2,1,168.0
2021-06-24 08:00:00,31.7,62,23.6,979.2,13.0,0,346.0
2021-06-24 09:00:00,33.5,54,23.0,978.9,13.0,0,527.0
2021-06-24 10:00:00,35.1,49,22.7,978.8,11.8,6,683.0
2021-06-24 11:00:00,36.3,45,22.4,978.4,9.8,32,756.0
2021-06-24 12:00:00,36.9,42,22.0,977.7,6.9,31,750.0
2021-06-24 13:00:00,37.5,39,21.1,976.7,4.1,48,691.0
2021-06-24 14:00:00,38.1,36,20.2,975.5,4.1,40,625.0
2021-06-24 15:00:00,38.5,33,19.2,974.5,7.8,32,536.0
2021-06-24 16:00:00,38.3,32,18.9,974.0,9.8,30,399.0
2021-06-24 17:00:00,31.3,61,22.9,975.4,19.9,40,249.0
2021-06-24 18:00:00,32.5,56,22.7,974.9,10.2,9,94.0
2021-06-24 19:00:00,32.1,58,22.8,975.4,6.6,2,22.0
2021-06-24 20:00:00,31.5,61,23.1,976.2,6.5,10,0.0
2021-06-24 21:00:00,30.9,64,23.4,977.1,5.6,18,0.0
2021-06-24 22:00:00,30.4,67,23.5,977.5,5.4,6,0.0
2021-06-24 23:00:00,30.1,69,23.7,977.5,7.3,1,0.0
2021-06-25 00:00:00,29.9,70,24.0,977.1,10.0,0,0.0
2021-06-25 01:00:00,29.5,73,24.1,976.9,8.5,0,0.0
2021-06-25 02:00:00,29.2,75,24.2,976.5,8.7,0,0.0
2021-06-25 03:00:00,28.9,76,24.2,976.0,9.1,0,0.0
2021-06-25 04:00:00,28.5,77,24.2,976.2,8.6,0,0.0
2021-06-25 05:00:00,28.4,79,24.5,976.8,7.9,0,0.0
2021-06-25 06:00:00,29.0,77,24.5,977.0,7.2,18,36.0
2021-06-25 07:00:00,30.2,69,24.0,977.7,6.3,9,158.0
2021-06-25 08:00:00,31.9,61,23.5,977.8,7.1,0,331.0
2021-06-25 09:00:00,33.5,55,23.2,978.0,2.1,10,532.0
2021-06-25 10:00:00,35.3,45,21.7,977.8,6.0,5,669.0
2021-06-25 11:00:00,36.6,41,21.2,977.4,5.9,6,744.0
2021-06-25 12:00:00,37.8,37,20.7,976.5,7.1,17,824.0
2021-06-25 13:00:00,38.8,32,19.3,975.4,8.7,25,755.0
2021-06-25 14:00:00,39.6,29,18.3,974.3,9.2,25,670.0
2021-06-25 15:00:00,39.7,27,17.2,973.7,10.4,41,566.0
2021-06-25 16:00:00,39.4,26,16.4,973.2,14.4,34,405.0
2021-06-25 17:00:00,36.5,40,20.6,973.5,9.7,60,246.0
2021-06-25 18:00:00,29.1,77,24.7,975.5,13.2,100,80.0
2021-06-25 19:00:00,29.7,69,23.5,975.0,16.2,64,15.0
2021-06-25 20:00:00,30.1,64,22.5,975.7,8.2,99,0.0
2021-06-25 21:00:00,29.9,66,23.0,976.6,9.7,95,0.0
2021-06-25 22:00:00,29.4,71,23.5,977.0,9.7,68,0.0
2021-06-25 23:00:00,29.3,68,22.9,976.8,6.6,48,0.0
2021-06-26 00:00:00,28.9,69,22.6,976.4,5.4,23,0.0
2021-06-26 01:00:00,28.4,71,22.7,976.1,5.1,7,0.0
2021-06-26 02:00:00,27.8,75,23.0,976.2,4.6,1,0.0
2021-06-26 03:00:00,27.6,78,23.4,976.2,9.2,0,0.0
2021-06-26 04:00:00,27.3,79,23.4,976.3,9.8,0,0.0
2021-06-26 05:00:00,26.6,81,23.1,977.7,6.2,1,0.0
2021-06-26 06:00:00,27.2,79,23.3,978.7,4.4,2,40.0
2021-06-26 07:00:00,28.3,74,23.2,979.3,3.8,20,168.0
2021-06-26 08:00:00,29.8,66,22.7,979.6,2.7,20,338.0
2021-06-26 09:00:00,31.7,57,22.0,979.6,2.6,68,513.0
2021-06-26 10:00:00,32.9,51,21.6,979.6,2.3,95,550.0
2021-06-26 11:00:00,33.6,49,21.4,979.3,1.4,50,468.0
2021-06-26 12:00:00,35.1,45,21.3,978.8,1.3,67,665.0
2021-06-26 13:00:00,36.2,41,21.0,977.6,0.8,37,709.0
2021-06-26 14:00:00,37.0,38,20.5,976.8,2.5,4,682.0
2021-06-26 15:00:00,37.5,36,19.9,976.1,4.7,10,641.0
2021-06-26 16:00:00,37.8,35,19.7,975.5,6.1,18,472.0
2021-06-26 17:00:00,36.3,37,19.4,976.2,10.3,29,263.0
2021-06-26 18:00:00,35.8,38,19.4,976.4,7.3,13,118.0
2021-06-26 19:00:00,34.3,43,20.0,976.7,5.0,17,22.0
2021-06-26 20:00:00,33.5,47,20.6,977.7,9.9,18,0.0
2021-06-26 21:00:00,32.5,55,22.3,978.9,11.6,18,0.0
2021-06-26 22:00:00,31.8,60,23.1,979.8,12.2,17,0.0
2021-06-26 23:00:00,31.1,64,23.6,980.1,11.4,12,0.0
2021-06-27 00:00:00,30.6,67,23.8,980.2,10.5,10,0.0
2021-06-27 01:00:00,30.2,67,23.5,980.0,10.0,8,0.0
2021-06-27 02:00:00,29.9,68,23.3,979.7,9.7,3,0.0
2021-06-27 03:00:00,29.5,69,23.3,979.8,9.2,3,0.0
2021-06-27 04:00:00,29.2,71,23.3,980.3,9.4,1,0.0
2021-06-27 05:00:00,28.7,75,23.8,980.7,10.4,0,0.0
2021-06-27 06:00:00,29.5,71,23.7,981.6,8.9,35,35.0
2021-06-27 07:00:00,29.9,68,23.5,982.3,12.7,38,152.0
2021-06-27 08:00:00,31.1,65,23.7,982.5,10.9,10,295.0
2021-06-27 09:00:00,33.1,58,23.6,982.2,9.2,13,495.0
2021-06-27 10:00:00,34.8,51,23.1,982.3,6.4,7,636.0
2021-06-27 11:00:00,36.0,46,22.5,982.2,3.6,22,732.0
2021-06-27 12:00:00,37.0,42,21.8,981.4,1.4,45,773.0
2021-06-27 13:00:00,37.7,39,21.3,980.4,2.3,22,712.0
2021-06-27 14:00:00,38.2,36,20.7,979.2,4.4,24,656.0
2021-06-27 15:00:00,38.5,34,19.7,978.0,8.3,14,557.0
2021-06-27 16:00:00,38.6,32,18.8,977.5,10.1,23,441.0
2021-06-27 17:00:00,37.5,37,20.4,977.8,11.9,25,272.0
2021-06-27 18:00:00,36.3,40,20.7,978.0,12.2,24,125.0
2021-06-27 19:00:00,35.2,44,21.1,978.7,6.9,16,22.0
2021-06-27 20:00:00,34.2,48,21.6,979.4,11.6,6,0.0
2021-06-27 21:00:00,33.3,52,22.2,980.0,13.1,4,0.0
2021-06-27 22:00:00,32.5,56,22.7,980.6,13.1,4,0.0
2021-06-27 23:00:00,31.8,60,23.1,980.6,11.4,3,0.0
2021-06-28 00:00:00,31.2,63,23.2,980.4,9.8,2,0.0
2021-06-28 01:00:00,30.6,65,23.3,980.1,10.3,2,0.0
2021-06-28 02:00:00,30.2,67,23.3,979.9,8.2,3,0.0
2021-06-28 03:00:00,29.8,68,23.3,979.6,7.1,2,0.0
2021-06-28 04:00:00,29.4,70,23.2,979.6,6.4,2,0.0
2021-06-28 05:00:00,28.6,76,23.9,980.1,5.2,1,0.0
2021-06-28 06:00:00,29.8,70,23.7,980.4,7.2,1,39.0
2021-06-28 07:00:00,31.2,63,23.4,980.9,9.2,2,168.0
2021-06-28 08:00:00,32.8,57,23.2,981.0,8.7,1,345.0
2021-06-28 09:00:00,34.3,50,22.6,981.1,5.1,9,527.0
2021-06-28 10:00:00,35.7,44,21.5,980.9,2.6,10,667.0
2021-06-28 11:00:00,37.1,38,20.4,980.5,1.5,2,766.0
2021-06-28 12:00:00,38.2,34,19.8,979.7,2.9,10,819.0
2021-06-28 13:00:00,39.0,31,19.0,978.6,5.1,11,782.0
2021-06-28 14:00:00,39.7,29,18.3,977.5,8.0,10,752.0
2021-06-28 15:00:00,39.9,27,17.5,976.8,9.5,7,629.0
2021-06-28 16:00:00,39.7,26,16.8,976.1,9.5,24,430.0
2021-06-28 17:00:00,38.2,33,19.0,976.5,10.1,24,257.0
2021-06-28 18:00:00,37.4,35,19.2,976.5,9.2,19,129.0
2021-06-28 19:00:00,36.1,39,19.9,976.8,8.4,20,22.0
2021-06-28 20:00:00,35.1,42,20.4,977.2,9.4,22,0.0
2021-06-28 21:00:00,34.1,46,20.8,977.9,8.1,19,0.0
2021-06-28 22:00:00,33.3,49,21.1,978.2,7.1,10,0.0
2021-06-28 23:00:00,32.5,52,21.3,978.1,5.4,5,0.0
2021-06-29 00:00:00,32.0,54,21.5,977.9,6.6,5,0.0
2021-06-29 01:00:00,31.6,55,21.4,977.4,7.7,5,0.0
2021-06-29 02:00:00,31.4,55,21.1,976.9,8.7,5,0.0
2021-06-29 03:00:00,31.1,55,21.0,976.5,10.4,4,0.0
2021-06-29 04:00:00,30.8,56,21.0,976.1,10.9,4,0.0
2021-06-29 05:00:00,29.4,70,23.4,976.8,5.8,3,0.0
2021-06-29 06:00:00,30.9,65,23.5,977.3,6.6,1,39.0
2021-06-29 07:00:00,32.9,58,23.6,977.8,7.6,1,170.0
2021-06-29 08:00:00,35.1,48,22.4,977.7,7.5,0,350.0
2021-06-29 09:00:00,37.0,38,20.4,977.6,7.6,0,536.0
2021-06-29 10:00:00,38.5,32,18.9,977.5,9.8,0,697.0
2021-06-29 11:00:00,39.8,27,17.3,977.1,14.2,0,813.0
2021-06-29 12:00:00,40.7,25,16.9,976.3,16.6,1,865.0
2021-06-29 13:00:00,41.7,21,15.3,975.3,17.6,4,859.0
2021-06-29 14:00:00,42.3,19,13.6,974.5,19.4,3,784.0
2021-06-29 15:00:00,42.2,19,13.6,973.9,19.9,4,668.0
2021-06-29 16:00:00,41.8,19,13.5,973.0,19.7,2,499.0
2021-06-29 17:00:00,40.7,22,15.0,973.4,19.2,0,321.0
2021-06-29 18:00:00,39.7,24,15.1,973.4,14.8,1,144.0
2021-06-29 19:00:00,38.0,25,14.8,973.5,11.3,0,25.0
2021-06-29 20:00:00,36.7,27,14.8,973.8,10.2,0,0.0
2021-06-29 21:00:00,35.6,29,14.9,974.3,8.3,0,0.0
2021-06-29 22:00:00,34.4,32,15.2,974.7,7.0,0,0.0
2021-06-29 23:00:00,33.9,33,15.3,974.5,7.6,0,0.0
2021-06-30 00:00:00,32.9,35,15.4,974.2,8.3,0,0.0
2021-06-30 01:00:00,32.2,36,15.4,973.9,9.0,0,0.0
2021-06-30 02:00:00,31.6,38,15.5,973.3,10.0,0,0.0
2021-06-30 03:00:00,31.4,38,15.5,973.1,14.4,0,0.0
2021-06-30 04:00:00,31.4,38,15.3,973.3,15.8,0,0.0
2021-06-30 05:00:00,30.2,43,16.3,973.2,9.9,0,0.0
2021-06-30 06:00:00,31.3,41,16.4,973.8,14.8,0,39.0
2021-06-30 07:00:00,34.1,34,15.9,974.5,18.0,0,171.0
2021-06-30 08:00:00,36.8,32,17.6,974.8,28.4,0,352.0
2021-06-30 09:00:00,38.1,31,18.0,975.1,33.9,0,538.0
2021-06-30 10:00:00,39.6,29,18.3,975.2,33.0,10,697.0
2021-06-30 11:00:00,41.0,26,17.7,974.9,30.4,27,802.0
2021-06-30 12:00:00,41.7,24,17.0,974.3,28.2,59,732.0
2021-06-30 13:00:00,42.4,22,16.0,973.4,27.9,82,734.0
2021-06-30 14:00:00,42.9,19,14.7,972.3,26.6,71,703.0
2021-06-30 15:00:00,43.3,18,13.7,971.4,26.4,77,646.0
2021-06-30 16:00:00,43.0,17,13.1,970.5,26.2,80,506.0
2021-06-30 17:00:00,41.9,21,14.8,971.0,22.4,90,317.0
2021-06-30 18:00:00,40.9,22,15.1,971.0,14.9,85,138.0
2021-06-30 19:00:00,38.7,25,15.3,971.0,8.8,83,25.0
2021-06-30 20:00:00,37.0,28,15.5,971.2,7.0,80,0.0
2021-06-30 21:00:00,35.5,31,15.7,971.5,6.0,78,0.0
2021-06-30 22:00:00,34.6,34,16.3,971.7,9.4,60,0.0
2021-06-30 23:00:00,34.2,33,15.9,972.2,13.7,70,0.0
2021-07-01 00:00:00,34.1,31,14.7,972.4,16.9,95,0.0
2021-07-01 01:00:00,34.4,31,14.7,972.3,20.0,93,0.0
2021-07-01 02:00:00,34.7,34,16.6,972.2,20.9,83,0.0
2021-07-01 03:00:00,33.7,39,17.9,972.0,20.2,65,0.0
2021-07-01 04:00:00,33.0,43,18.9,971.8,20.2,73,0.0
2021-07-01 05:00:00,32.2,46,19.1,971.2,12.7,0,0.0
2021-07-01 06:00:00,32.9,47,20.1,971.9,15.3,45,38.0
2021-07-01 07:00:00,34.4,44,20.3,972.6,18.8,0,169.0
2021-07-01 08:00:00,35.8,39,19.9,973.0,25.6,0,351.0
2021-07-01 09:00:00,37.2,36,19.7,973.1,26.7,6,535.0
2021-07-01 10:00:00,38.7,33,19.4,972.9,23.8,61,695.0
2021-07-01 11:00:00,40.0,30,19.1,972.8,21.6,81,810.0
2021-07-01 12:00:00,41.0,27,18.6,972.3,19.5,84,866.0
2021-07-01 13:00:00,41.5,25,17.6,971.5,17.7,83,783.0
2021-07-01 14:00:00,41.8,23,16.2,970.7,17.0,57,662.0
2021-07-01 15:00:00,41.4,22,15.6,970.1,15.8,51,502.0
2021-07-01 16:00:00,41.2,23,15.7,969.8,15.2,26,416.0
2021-07-01 17:00:00,40.3,25,16.7,969.9,10.5,21,278.0
2021-07-01 18:00:00,39.4,27,17.1,969.9,10.3,37,116.0
2021-07-01 19:00:00,37.8,30,17.4,970.3,9.2,39,20.0
2021-07-01 20:00:00,36.9,32,17.5,970.6,8.4,34,0.0
2021-07-01 21:00:00,36.3,33,17.7,971.2,11.0,33,0.0
2021-07-01 22:00:00,35.5,36,17.9,971.9,9.8,34,0.0
2021-07-01 23:00:00,34.9,37,17.9,972.0,11.4,34,0.0
2021-07-02 00:00:00,34.5,37,17.7,971.8,12.6,27,0.0
2021-07-02 01:00:00,34.2,37,17.3,971.4,15.9,34,0.0
2021-07-02 02:00:00,34.1,37,17.3,971.5,19.8,35,0.0
2021-07-02 03:00:00,34.0,39,18.3,971.5,22.4,20,0.0
2021-07-02 04:00:00,33.4,42,18.8,971.7,21.3,14,0.0
2021-07-02 05:00:00,32.2,45,18.8,972.3,11.3,10,0.0
2021-07-02 06:00:00,33.1,45,19.5,972.6,11.7,59,29.0
2021-07-02 07:00:00,34.3,44,20.2,972.9,15.9,6,159.0
2021-07-02 08:00:00,35.4,42,20.7,973.3,19.9,5,337.0
2021-07-02 09:00:00,36.8,40,21.0,973.8,21.0,2,519.0
2021-07-02 10:00:00,38.4,37,21.0,973.8,20.1,17,686.0
2021-07-02 11:00:00,39.7,33,20.6,973.6,18.2,50,789.0
2021-07-02 12:00:00,40.6,30,19.9,973.4,15.9,15,814.0
2021-07-02 13:00:00,41.2,28,19.3,972.9,15.0,21,773.0
2021-07-02 14:00:00,41.2,27,18.5,972.3,15.2,41,666.0
2021-07-02 15:00:00,40.9,26,17.7,971.7,14.5,26,473.0
2021-07-02 16:00:00,40.8,25,17.2,971.4,13.6,51,396.0
2021-07-02 17:00:00,34.8,47,21.7,972.2,2.6,57,231.0
2021-07-02 18:00:00,34.6,46,21.5,973.6,12.8,51,114.0
2021-07-02 19:00:00,31.2,62,23.1,974.1,13.0,93,15.0
2021-07-02 20:00:00,31.6,61,23.1,974.3,12.8,100,0.0
2021-07-02 21:00:00,31.7,60,23.0,974.6,12.0,100,0.0
2021-07-02 22:00:00,32.0,59,22.9,975.1,9.2,99,0.0
2021-07-02 23:00:00,31.9,59,22.8,975.1,8.2,95,0.0
2021-07-03 00:00:00,31.7,58,22.5,974.9,9.1,87,0.0
2021-07-03 01:00:00,31.6,58,22.2,974.7,13.0,82,0.0
2021-07-03 02:00:00,31.4,56,21.5,974.4,13.0,46,0.0
2021-07-03 03:00:00,31.3,55,21.1,974.3,13.1,81,0.0
2021-07-03 04:00:00,31.7,51,20.2,974.5,14.8,74,0.0
2021-07-03 05:00:00,29.5,65,22.4,976.0,4.0,60,0.0
2021-07-03 06:00:00,29.3,67,22.6,976.9,9.8,89,14.0
2021-07-03 07:00:00,29.3,67,22.6,977.4,9.2,70,52.0
2021-07-03 08:00:00,31.1,59,22.2,977.9,9.4,68,187.0
2021-07-03 09:00:00,32.6,53,21.6,978.0,10.3,73,269.0
2021-07-03 10:00:00,34.4,45,20.8,978.0,13.0,44,434.0
2021-07-03 11:00:00,36.3,40,20.4,977.9,13.7,33,635.0
2021-07-03 12:00:00,37.4,37,20.1,977.5,12.0,31,667.0
2021-07-03 13:00:00,38.2,35,19.8,976.6,10.4,24,697.0
2021-07-03 14:00:00,39.0,32,19.2,975.6,9.3,29,664.0
2021-07-03 15:00:00,39.0,31,18.7,974.9,9.8,31,543.0
2021-07-03 16:00:00,38.6,30,18.0,974.5,10.6,48,345.0
2021-07-03 17:00:00,34.1,47,21.1,974.7,24.7,46,201.0
2021-07-03 18:00:00,33.1,48,20.7,975.1,4.7,41,80.0
2021-07-03 19:00:00,33.1,50,21.4,975.5,13.3,39,18.0
2021-07-03 20:00:00,32.4,53,21.7,976.1,13.3,45,0.0
2021-07-03 21:00:00,31.9,55,21.7,976.7,7.6,43,0.0
2021-07-03 22:00:00,31.6,56,21.8,977.2,6.8,60,0.0
2021-07-03 23:00:00,31.2,58,21.9,977.4,5.6,66,0.0
2021-07-04 00:00:00,30.9,59,22.0,977.1,4.7,95,0.0
2021-07-04 01:00:00,30.8,60,22.0,976.8,4.7,85,0.0
2021-07-04 02:00:00,30.7,60,22.0,976.5,6.5,67,0.0
2021-07-04 03:00:00,30.4,61,22.1,976.5,10.2,62,0.0
2021-07-04 04:00:00,30.1,62,21.9,976.6,9.7,32,0.0
2021-07-04 05:00:00,28.6,70,22.6,977.8,2.3,34,0.0
2021-07-04 06:00:00,29.2,66,22.1,978.2,2.5,43,28.0
2021-07-04 07:00:00,30.4,60,21.8,979.1,2.5,22,140.0
2021-07-04 08:00:00,32.1,54,21.7,979.1,6.6,10,301.0
2021-07-04 09:00:00,33.9,48,21.5,979.2,6.2,5,493.0
2021-07-04 10:00:00,35.8,43,21.2,979.3,8.4,10,660.0
2021-07-04 11:00:00,37.4,38,20.9,978.9,11.9,8,774.0
2021-07-04 12:00:00,38.5,35,20.5,978.2,12.7,13,801.0
2021-07-04 13:00:00,39.3,33,19.9,977.2,12.0,17,777.0
2021-07-04 14:00:00,40.0,31,19.5,976.5,10.4,23,714.0
2021-07-04 15:00:00,40.3,30,19.2,975.7,10.7,23,585.0
2021-07-04 16:00:00,40.0,29,18.6,975.0,11.2,32,426.0
2021-07-04 17:00:00,36.7,41,21.2,975.7,12.3,26,267.0
2021-07-04 18:00:00,35.9,42,21.1,975.6,9.8,28,110.0
2021-07-04 19:00:00,35.0,47,21.9,975.9,3.1,22,21.0
2021-07-04 20:00:00,34.3,49,22.0,976.8,4.3,39,0.0
2021-07-04 21:00:00,33.8,48,21.1,977.9,8.8,31,0.0
2021-07-04 22:00:00,33.5,47,20.5,978.3,7.6,29,0.0
2021-07-04 23:00:00,33.2,47,20.3,978.5,9.5,50,0.0
2021-07-05 00:00:00,32.4,49,20.4,978.3,5.9,46,0.0
2021-07-05 01:00:00,31.7,55,21.5,977.8,5.7,35,0.0
2021-07-05 02:00:00,31.4,53,20.7,977.7,5.6,36,0.0
2021-07-05 03:00:00,31.4,52,20.4,977.5,6.9,29,0.0
2021-07-05 04:00:00,30.8,54,20.5,977.8,5.5,22,0.0
2021-07-05 05:00:00,29.3,69,23.1,978.2,1.8,15,0.0
2021-07-05 06:00:00,29.8,66,22.8,979.1,11.2,69,28.0
2021-07-05 07:00:00,30.3,63,22.5,979.5,8.6,69,111.0
2021-07-05 08:00:00,31.9,57,22.5,979.6,5.8,69,254.0
2021-07-05 09:00:00,34.1,49,21.8,979.7,8.7,58,446.0
2021-07-05 10:00:00,35.6,45,21.8,979.6,10.3,18,626.0
2021-07-05 11:00:00,36.8,42,21.6,979.6,8.9,45,752.0
2021-07-05 12:00:00,37.7,39,21.5,979.1,7.7,24,789.0
2021-07-05 13:00:00,38.4,37,21.4,977.9,7.4,21,777.0
2021-07-05 14:00:00,39.0,35,20.9,977.1,7.7,24,672.0
2021-07-05 15:00:00,39.4,32,19.9,976.0,9.5,27,572.0
2021-07-05 16:00:00,39.4,30,18.8,975.3,12.4,37,431.0
2021-07-05 17:00:00,38.7,33,19.7,974.9,9.9,22,268.0
2021-07-05 18:00:00,38.2,33,19.2,975.2,9.8,42,107.0
2021-07-05 19:00:00,37.2,34,18.6,975.7,5.9,39,18.0
2021-07-05 20:00:00,36.6,35,18.5,976.6,11.5,43,0.0
2021-07-05 21:00:00,35.2,41,19.9,977.7,13.0,41,0.0
2021-07-05 22:00:00,34.2,45,20.5,978.1,8.8,28,0.0
2021-07-05 23:00:00,33.5,47,20.7,977.9,10.6,18,0.0
2021-07-06 00:00:00,33.0,49,20.9,977.8,10.9,13,0.0
2021-07-06 01:00:00,32.6,51,21.1,977.3,11.4,11,0.0
2021-07-06 02:00:00,32.2,52,21.1,976.9,12.2,5,0.0
2021-07-06 03:00:00,32.0,52,21.1,977.0,13.8,8,0.0
2021-07-06 04:00:00,31.6,54,21.0,977.0,14.8,10,0.0
2021-07-06 05:00:00,29.6,67,22.8,977.3,12.3,19,0.0
2021-07-06 06:00:00,29.9,66,22.8,977.7,15.3,33,26.0
2021-07-06 07:00:00,30.8,62,22.8,978.1,14.9,20,125.0
2021-07-06 08:00:00,32.6,56,22.7,978.2,13.4,19,277.0
2021-07-06 09:00:00,34.3,51,22.7,978.2,11.8,20,440.0
2021-07-06 10:00:00,35.9,46,22.6,978.0,11.1,25,594.0
2021-07-06 11:00:00,37.2,42,22.0,977.6,10.3,26,685.0
2021-07-06 12:00:00,38.3,38,21.4,977.0,10.8,22,747.0
2021-07-06 13:00:00,39.1,35,20.9,976.1,11.6,25,742.0
2021-07-06 14:00:00,39.7,33,20.5,975.3,13.1,22,679.0
2021-07-06 15:00:00,39.9,31,19.8,974.2,15.3,25,569.0
2021-07-06 16:00:00,39.8,30,19.0,973.7,14.8,18,444.0
2021-07-06 17:00:00,39.0,34,20.1,973.8,12.5,13,288.0
2021-07-06 18:00:00,38.5,34,19.8,973.9,12.5,19,122.0
2021-07-06 19:00:00,37.5,35,19.4,974.2,8.7,25,21.0
2021-07-06 20:00:00,36.5,37,19.6,974.6,6.6,15,0.0
2021-07-06 21:00:00,36.0,37,19.2,975.4,9.2,8,0.0
2021-07-06 22:00:00,35.4,38,19.1,975.7,9.7,9,0.0
2021-07-06 23:00:00,34.5,41,19.5,975.6,7.6,5,0.0
2021-07-07 00:00:00,33.2,45,19.9,975.5,4.9,9,0.0
2021-07-07 01:00:00,32.8,46,19.6,975.0,7.5,12,0.0
2021-07-07 02:00:00,32.4,46,19.4,974.6,7.3,4,0.0
2021-07-07 03:00:00,31.8,48,19.5,974.6,6.8,2,0.0
2021-07-07 04:00:00,31.4,49,19.5,974.9,7.2,1,0.0
2021-07-07 05:00:00,31.4,59,22.4,975.6,3.1,1,0.0
2021-07-07 06:00:00,32.5,55,22.3,975.9,1.6,37,29.0
2021-07-07 07:00:00,33.7,53,22.7,976.2,1.1,44,144.0
2021-07-07 08:00:00,35.1,48,22.6,976.6,7.1,37,300.0
2021-07-07 09:00:00,36.7,41,21.4,977.0,10.1,44,471.0
2021-07-07 10:00:00,38.6,35,20.6,977.2,13.0,48,673.0
2021-07-07 11:00:00,40.0,31,19.6,976.9,15.2,59,793.0
2021-07-07 12:00:00,41.0,28,18.9,976.2,15.6,14,860.0
2021-07-07 13:00:00,41.4,27,18.7,975.4,18.4,38,775.0
2021-07-07 14:00:00,41.1,27,18.6,974.5,18.4,27,626.0
2021-07-07 15:00:00,40.8,27,18.2,973.5,20.1,29,521.0
2021-07-07 16:00:00,40.3,27,18.0,972.9,21.3,35,397.0
